,sensor_id,lat,lon
380,19545,42.66000000005134,23.287275521346025
381,19749,42.662000000010735,23.270000000015894
382,19758,42.661310807445055,23.277310807428442
383,19760,42.631336591595314,23.408663408514947
384,19772,42.615999999947086,23.350000000038815
385,19856,42.66463430703118,23.363365692954858
386,19988,42.705999999933624,23.281999999963652
387,20008,42.66138200980921,23.260000000008464
388,20020,42.69400000003149,23.31799999998176
389,20026,42.68735671144658,23.343356711469806
390,20036,42.64000000002114,23.311999999971675
391,20061,42.71010051851989,23.309461491854112
392,20076,42.71063238939367,23.37818145721597
393,20104,42.714000000046674,23.30936439437414
394,20110,42.65736945385511,23.24799999996379
395,20112,42.71265832524136,23.34999999999969
396,20118,42.71600000001334,23.30536517682362
397,20298,42.68800000005443,23.256000000036778
398,20611,42.68537882727496,23.363378827216323
399,20619,42.72060452348358,23.252000000030442
400,20621,42.669999999959444,23.354000000031753
401,20623,42.73600000002669,23.34660867104633
402,20631,42.702717875222284,23.32924598862783
403,20633,42.65938382212181,23.344000000028032
404,20892,42.69400000002482,23.31539372204311
405,20896,42.60059219045738,23.397407809609224
406,20910,42.701999999825034,23.313999999907615
407,21010,42.71473187896238,23.273999999981875
408,21225,42.68999999995324,23.35340211804533
409,21227,42.657381148699955,23.30138114868087
410,21229,42.65740926632332,23.36459073360994
411,21231,42.67259558646767,23.316595586610493
412,21287,42.70257458139829,23.314000000011887
413,21870,42.71199999997917,23.375999999988405
414,21872,42.66458192368386,23.264581923694063
415,21874,42.706565695621876,23.343434304326376
416,21878,42.703999999947285,23.279414853019343
417,22189,42.61200000001971,23.34199999996703
418,22254,42.68399999993726,23.322545624978627
419,22256,42.68600000006052,23.374000000013243
420,22291,42.663445443796704,23.240554556168522
421,22646,42.72546052299871,23.26799999998489
422,22650,42.646540066875296,23.400540066779286
423,22707,42.685999999994415,23.350842452989568
424,22929,42.66051763983293,23.29251763978315
425,22935,42.715485253308465,23.311999999983044
426,22937,42.734000000026704,23.297481388517024
427,23163,42.69248117551486,23.361518824444385
428,23175,42.651999999968126,23.332000000005213
429,23412,42.66448038242458,23.31648038236832
430,23420,42.69308910468644,23.322910895296005
431,23658,42.666415888725055,23.325999999981814
432,23846,42.64562868446071,23.33200000002405
433,24273,42.678000000024284,23.380000000003182
434,24277,42.69168893776379,23.314311062270914
435,24329,42.66599999999416,23.28600000000716
436,24331,42.65953777960741,23.314000000009372
437,24583,42.726956114920675,23.339810212139646
438,24679,42.68523440893302,23.293156272600914
439,24855,42.64288529889415,23.409374329432797
440,24873,42.647976562901576,23.369976562886567
441,24955,42.70978510231127,23.39000000001155
442,25081,42.667205352315946,23.286907096931582
443,25317,42.710213543242,23.314320972206758
444,25431,42.71835782322817,23.243557197883632
445,25796,42.66675652009447,23.364388326708788
446,26203,42.684000000005945,23.467999999994287
447,26969,42.64800000000001,23.339999999999993
448,27059,42.66943100000713,23.23335090000155
449,27209,42.667999999997825,23.385999999998692
450,27957,42.65799999999731,23.373999999999057
451,28130,42.63400000000036,23.374000000000382
452,28501,42.713999999999956,23.25600000000002
